time,temp,humidity,wind_speed,precip,events,date
10:51 AM,68.0 °F,40%,Calm,N/A,,2015/6/7
11:51 AM,73.0 °F,39%,-,N/A,,2015/6/7
12:51 PM,73.0 °F,42%,3.5 mph,N/A,,2015/6/7
1:51 PM,73.0 °F,42%,5.8 mph,N/A,,2015/6/7
2:51 PM,73.0 °F,37%,6.9 mph,N/A,,2015/6/7
3:51 PM,71.1 °F,35%,8.1 mph,N/A,,2015/6/7
4:51 PM,70.0 °F,42%,3.5 mph,N/A,,2015/6/7
5:51 PM,68.0 °F,40%,-,N/A,,2015/6/7
6:51 PM,66.9 °F,44%,-,N/A,,2015/6/7
7:51 PM,64.9 °F,48%,6.9 mph,N/A,,2015/6/7
8:51 PM,64.0 °F,52%,8.1 mph,N/A,,2015/6/7
9:51 PM,64.0 °F,52%,6.9 mph,N/A,,2015/6/7
10:51 PM,64.0 °F,50%,Calm,N/A,,2015/6/7
11:51 PM,64.0 °F,54%,-,N/A,,2015/6/7
12:51 AM,64.0 °F,60%,-,N/A,,2015/6/8
1:51 AM,64.0 °F,67%,Calm,N/A,,2015/6/8
2:51 AM,63.0 °F,72%,3.5 mph,N/A,,2015/6/8
3:51 AM,63.0 °F,70%,-,N/A,,2015/6/8
4:51 AM,64.0 °F,67%,3.5 mph,N/A,,2015/6/8
5:51 AM,64.0 °F,67%,5.8 mph,N/A,,2015/6/8
6:51 AM,64.0 °F,67%,3.5 mph,N/A,,2015/6/8
7:51 AM,66.0 °F,68%,5.8 mph,N/A,,2015/6/8
8:51 AM,66.0 °F,70%,6.9 mph,N/A,,2015/6/8
9:51 AM,66.9 °F,68%,3.5 mph,N/A,,2015/6/8
10:51 AM,69.1 °F,70%,8.1 mph,0.01 in,,2015/6/8
11:51 AM,71.1 °F,68%,8.1 mph,N/A,,2015/6/8
12:51 PM,75.0 °F,62%,10.4 mph,N/A,,2015/6/8
1:51 PM,79.0 °F,54%,6.9 mph,N/A,,2015/6/8
2:51 PM,78.1 °F,56%,8.1 mph,N/A,,2015/6/8
3:51 PM,77.0 °F,58%,3.5 mph,N/A,,2015/6/8
4:51 PM,75.9 °F,60%,9.2 mph,N/A,,2015/6/8
5:51 PM,75.0 °F,62%,4.6 mph,N/A,,2015/6/8
6:51 PM,73.9 °F,62%,5.8 mph,N/A,,2015/6/8
7:51 PM,72.0 °F,66%,5.8 mph,N/A,,2015/6/8
8:51 PM,72.0 °F,66%,5.8 mph,N/A,,2015/6/8
9:51 PM,72.0 °F,76%,8.1 mph,0.00 in,Rain,2015/6/8
10:51 PM,70.0 °F,81%,6.9 mph,0.01 in,,2015/6/8
11:51 PM,69.1 °F,87%,10.4 mph,0.02 in,Rain,2015/6/8
12:51 AM,69.1 °F,87%,4.6 mph,0.02 in,Rain,2015/6/9
1:51 AM,68.0 °F,90%,3.5 mph,0.01 in,,2015/6/9
2:51 AM,69.1 °F,87%,3.5 mph,0.00 in,Rain,2015/6/9
3:51 AM,68.0 °F,90%,4.6 mph,0.00 in,,2015/6/9
4:18 AM,68.0 °F,90%,6.9 mph,N/A,,2015/6/9
4:36 AM,68.0 °F,90%,Calm,N/A,,2015/6/9
4:51 AM,69.1 °F,87%,Calm,N/A,,2015/6/9
5:28 AM,69.1 °F,87%,Calm,N/A,,2015/6/9
5:51 AM,70.0 °F,84%,Calm,N/A,,2015/6/9
5:58 AM,69.1 °F,87%,3.5 mph,N/A,,2015/6/9
6:22 AM,69.1 °F,87%,Calm,N/A,,2015/6/9
6:51 AM,70.0 °F,84%,5.8 mph,N/A,,2015/6/9
6:58 AM,70.0 °F,84%,4.6 mph,N/A,,2015/6/9
7:51 AM,70.0 °F,87%,5.8 mph,N/A,,2015/6/9
8:23 AM,70.0 °F,87%,3.5 mph,N/A,,2015/6/9
8:44 AM,70.0 °F,87%,3.5 mph,N/A,,2015/6/9
8:51 AM,71.1 °F,84%,4.6 mph,N/A,,2015/6/9
9:51 AM,71.1 °F,84%,5.8 mph,N/A,,2015/6/9
10:51 AM,73.0 °F,79%,-,N/A,,2015/6/9
11:08 AM,73.0 °F,79%,4.6 mph,N/A,,2015/6/9
11:20 AM,75.0 °F,73%,-,N/A,,2015/6/9
11:51 AM,77.0 °F,71%,Calm,N/A,,2015/6/9
12:51 PM,78.1 °F,71%,6.9 mph,N/A,,2015/6/9
12:59 PM,78.1 °F,71%,3.5 mph,N/A,,2015/6/9
1:06 PM,77.0 °F,71%,-,N/A,,2015/6/9
1:51 PM,80.1 °F,62%,8.1 mph,N/A,,2015/6/9
2:51 PM,80.1 °F,60%,4.6 mph,N/A,,2015/6/9
3:51 PM,82.0 °F,51%,5.8 mph,N/A,,2015/6/9
4:51 PM,82.0 °F,42%,6.9 mph,N/A,,2015/6/9
5:51 PM,81.0 °F,42%,9.2 mph,N/A,,2015/6/9
6:51 PM,81.0 °F,39%,10.4 mph,N/A,,2015/6/9
7:51 PM,79.0 °F,44%,9.2 mph,N/A,,2015/6/9
8:51 PM,78.1 °F,43%,Calm,N/A,,2015/6/9
9:51 PM,75.0 °F,48%,6.9 mph,N/A,,2015/6/9
10:51 PM,73.0 °F,53%,4.6 mph,N/A,,2015/6/9
11:51 PM,71.1 °F,57%,Calm,N/A,,2015/6/9
12:51 AM,71.1 °F,59%,4.6 mph,N/A,,2015/6/10
1:51 AM,70.0 °F,61%,5.8 mph,N/A,,2015/6/10
2:51 AM,68.0 °F,65%,Calm,N/A,,2015/6/10
3:51 AM,68.0 °F,65%,Calm,N/A,,2015/6/10
4:51 AM,66.9 °F,68%,3.5 mph,N/A,,2015/6/10
5:51 AM,66.0 °F,70%,3.5 mph,N/A,,2015/6/10
6:51 AM,66.9 °F,68%,Calm,N/A,,2015/6/10
7:51 AM,69.1 °F,63%,Calm,N/A,,2015/6/10
8:51 AM,70.0 °F,63%,4.6 mph,N/A,,2015/6/10
9:51 AM,73.0 °F,57%,Calm,N/A,,2015/6/10
10:51 AM,75.9 °F,48%,9.2 mph,N/A,,2015/6/10
11:51 AM,78.1 °F,45%,Calm,N/A,,2015/6/10
12:51 PM,80.1 °F,43%,4.6 mph,N/A,,2015/6/10
1:51 PM,82.0 °F,38%,4.6 mph,N/A,,2015/6/10
2:51 PM,81.0 °F,42%,-,N/A,,2015/6/10
3:51 PM,77.0 °F,48%,4.6 mph,N/A,,2015/6/10
4:51 PM,79.0 °F,47%,4.6 mph,N/A,,2015/6/10
5:51 PM,80.1 °F,45%,4.6 mph,N/A,,2015/6/10
6:51 PM,79.0 °F,47%,Calm,N/A,,2015/6/10
7:51 PM,77.0 °F,52%,Calm,N/A,,2015/6/10
8:51 PM,77.0 °F,50%,3.5 mph,N/A,,2015/6/10
9:51 PM,77.0 °F,52%,3.5 mph,N/A,,2015/6/10
10:51 PM,75.9 °F,54%,4.6 mph,N/A,,2015/6/10
11:51 PM,75.9 °F,54%,9.2 mph,N/A,,2015/6/10
12:51 AM,73.9 °F,57%,-,N/A,,2015/6/11
1:51 AM,73.0 °F,61%,6.9 mph,N/A,,2015/6/11
2:51 AM,73.0 °F,61%,8.1 mph,N/A,,2015/6/11
3:51 AM,73.0 °F,61%,4.6 mph,N/A,,2015/6/11
4:51 AM,73.0 °F,64%,-,N/A,,2015/6/11
5:51 AM,72.0 °F,68%,8.1 mph,N/A,,2015/6/11
6:51 AM,73.0 °F,66%,-,N/A,,2015/6/11
7:51 AM,73.9 °F,66%,3.5 mph,N/A,,2015/6/11
8:51 AM,75.0 °F,66%,5.8 mph,N/A,,2015/6/11
9:51 AM,77.0 °F,64%,3.5 mph,N/A,,2015/6/11
10:51 AM,80.1 °F,58%,3.5 mph,N/A,,2015/6/11
11:51 AM,84.0 °F,51%,9.2 mph,N/A,,2015/6/11
12:51 PM,87.1 °F,51%,4.6 mph,N/A,,2015/6/11
1:51 PM,84.9 °F,51%,8.1 mph,N/A,,2015/6/11
2:51 PM,88.0 °F,49%,5.8 mph,N/A,,2015/6/11
3:51 PM,89.1 °F,46%,4.6 mph,N/A,,2015/6/11
4:51 PM,89.1 °F,48%,3.5 mph,N/A,,2015/6/11
5:51 PM,88.0 °F,49%,Calm,N/A,,2015/6/11
6:51 PM,89.1 °F,46%,4.6 mph,N/A,,2015/6/11
7:51 PM,87.1 °F,49%,3.5 mph,N/A,,2015/6/11
8:51 PM,87.1 °F,49%,Calm,N/A,,2015/6/11
9:51 PM,87.1 °F,49%,3.5 mph,N/A,,2015/6/11
10:51 PM,84.9 °F,55%,5.8 mph,N/A,,2015/6/11
11:51 PM,84.0 °F,56%,Calm,N/A,,2015/6/11
12:51 AM,82.9 °F,60%,3.5 mph,N/A,,2015/6/12
1:51 AM,82.0 °F,60%,3.5 mph,N/A,,2015/6/12
2:51 AM,80.1 °F,62%,Calm,N/A,,2015/6/12
3:51 AM,77.0 °F,66%,Calm,N/A,,2015/6/12
4:51 AM,75.9 °F,54%,4.6 mph,N/A,,2015/6/12
5:51 AM,75.0 °F,53%,5.8 mph,N/A,,2015/6/12
6:51 AM,75.0 °F,55%,8.1 mph,N/A,,2015/6/12
7:51 AM,75.9 °F,54%,Calm,N/A,,2015/6/12
8:51 AM,75.9 °F,54%,4.6 mph,N/A,,2015/6/12
9:51 AM,78.1 °F,46%,9.2 mph,N/A,,2015/6/12
10:51 AM,80.1 °F,48%,3.5 mph,N/A,,2015/6/12
11:51 AM,82.0 °F,47%,5.8 mph,N/A,,2015/6/12
12:51 PM,84.0 °F,46%,Calm,N/A,,2015/6/12
1:51 PM,88.0 °F,43%,4.6 mph,N/A,,2015/6/12
2:51 PM,86.0 °F,59%,4.6 mph,N/A,,2015/6/12
3:51 PM,84.0 °F,65%,8.1 mph,N/A,,2015/6/12
4:51 PM,84.0 °F,58%,8.1 mph,N/A,,2015/6/12
5:51 PM,82.0 °F,62%,4.6 mph,N/A,,2015/6/12
6:51 PM,82.9 °F,63%,Calm,N/A,,2015/6/12
7:51 PM,84.9 °F,59%,4.6 mph,N/A,,2015/6/12
8:51 PM,86.0 °F,53%,6.9 mph,N/A,,2015/6/12
9:51 PM,84.9 °F,57%,-,N/A,,2015/6/12
10:51 PM,84.0 °F,58%,5.8 mph,N/A,,2015/6/12
11:51 PM,82.9 °F,60%,4.6 mph,N/A,,2015/6/12
12:51 AM,82.9 °F,63%,6.9 mph,N/A,,2015/6/13
1:51 AM,82.0 °F,62%,5.8 mph,N/A,,2015/6/13
2:51 AM,81.0 °F,62%,-,N/A,,2015/6/13
3:51 AM,80.1 °F,62%,8.1 mph,N/A,,2015/6/13
4:51 AM,79.0 °F,62%,-,N/A,,2015/6/13
5:51 AM,78.1 °F,64%,Calm,N/A,,2015/6/13
6:51 AM,77.0 °F,66%,3.5 mph,N/A,,2015/6/13
7:12 AM,77.0 °F,62%,9.2 mph,N/A,,2015/6/13
7:51 AM,77.0 °F,56%,10.4 mph,N/A,,2015/6/13
8:51 AM,77.0 °F,56%,8.1 mph,N/A,,2015/6/13
9:51 AM,78.1 °F,56%,11.5 mph,N/A,,2015/6/13
10:51 AM,77.0 °F,60%,10.4 mph,N/A,,2015/6/13
11:51 AM,80.1 °F,50%,4.6 mph,N/A,,2015/6/13
12:51 PM,82.0 °F,44%,-,N/A,,2015/6/13
1:51 PM,84.9 °F,40%,4.6 mph,N/A,,2015/6/13
2:51 PM,84.9 °F,37%,5.8 mph,N/A,,2015/6/13
3:51 PM,84.9 °F,34%,8.1 mph,N/A,,2015/6/13
4:51 PM,84.0 °F,34%,8.1 mph,N/A,,2015/6/13
5:51 PM,82.0 °F,39%,4.6 mph,N/A,,2015/6/13
6:51 PM,82.0 °F,37%,5.8 mph,N/A,,2015/6/13
7:51 PM,81.0 °F,29%,3.5 mph,N/A,,2015/6/13
8:51 PM,80.1 °F,31%,6.9 mph,N/A,,2015/6/13
9:51 PM,75.9 °F,38%,3.5 mph,N/A,,2015/6/13
10:51 PM,75.9 °F,46%,Calm,N/A,,2015/6/13
11:51 PM,73.0 °F,61%,Calm,N/A,,2015/6/13
12:51 AM,73.0 °F,59%,Calm,N/A,,2015/6/14
1:51 AM,72.0 °F,64%,Calm,N/A,,2015/6/14
2:51 AM,73.0 °F,61%,Calm,N/A,,2015/6/14
3:51 AM,73.0 °F,57%,Calm,N/A,,2015/6/14
4:51 AM,71.1 °F,66%,Calm,N/A,,2015/6/14
5:51 AM,72.0 °F,61%,Calm,N/A,,2015/6/14
6:51 AM,72.0 °F,71%,Calm,N/A,,2015/6/14
7:51 AM,75.0 °F,60%,Calm,N/A,,2015/6/14
8:51 AM,78.1 °F,56%,4.6 mph,N/A,,2015/6/14
9:51 AM,78.1 °F,50%,3.5 mph,N/A,,2015/6/14
10:51 AM,80.1 °F,45%,3.5 mph,N/A,,2015/6/14
11:51 AM,84.0 °F,41%,3.5 mph,N/A,,2015/6/14
12:51 PM,87.1 °F,35%,Calm,N/A,,2015/6/14
1:51 PM,86.0 °F,40%,3.5 mph,N/A,,2015/6/14
2:51 PM,86.0 °F,41%,-,N/A,,2015/6/14
3:51 PM,82.9 °F,46%,6.9 mph,N/A,,2015/6/14
4:51 PM,82.0 °F,44%,8.1 mph,N/A,,2015/6/14
5:51 PM,80.1 °F,43%,3.5 mph,N/A,,2015/6/14
6:51 PM,80.1 °F,45%,3.5 mph,N/A,,2015/6/14
7:51 PM,79.0 °F,45%,4.6 mph,N/A,,2015/6/14
8:51 PM,77.0 °F,48%,Calm,N/A,,2015/6/14
9:51 PM,72.0 °F,61%,3.5 mph,0.00 in,,2015/6/14
10:51 PM,66.0 °F,87%,3.5 mph,0.12 in,Rain,2015/6/14
11:04 PM,66.0 °F,90%,3.5 mph,0.05 in,Rain,2015/6/14
11:14 PM,66.0 °F,90%,Calm,0.09 in,Rain,2015/6/14
11:21 PM,66.9 °F,87%,-,0.13 in,Rain,2015/6/14
11:35 PM,66.9 °F,87%,Calm,0.17 in,Rain,2015/6/14
11:51 PM,66.9 °F,90%,3.5 mph,0.18 in,Rain,2015/6/14
12:06 AM,66.9 °F,90%,3.5 mph,0.01 in,Rain,2015/6/15
12:17 AM,66.9 °F,90%,3.5 mph,0.01 in,Rain,2015/6/15
12:32 AM,68.0 °F,90%,Calm,0.01 in,Rain,2015/6/15
12:45 AM,66.2 °F,94%,3.5 mph,0.03 in,Rain,2015/6/15
12:51 AM,66.9 °F,90%,3.5 mph,0.04 in,Rain,2015/6/15
1:08 AM,66.9 °F,90%,-,0.02 in,,2015/6/15
1:15 AM,66.9 °F,93%,Calm,0.02 in,,2015/6/15
1:46 AM,66.2 °F,94%,3.5 mph,0.02 in,,2015/6/15
1:51 AM,66.9 °F,90%,Calm,0.02 in,,2015/6/15
2:39 AM,66.9 °F,90%,3.5 mph,0.04 in,Rain,2015/6/15
2:49 AM,66.2 °F,94%,6.9 mph,0.11 in,Rain,2015/6/15
2:51 AM,66.9 °F,90%,3.5 mph,0.11 in,Rain,2015/6/15
2:55 AM,66.9 °F,90%,5.8 mph,0.01 in,Rain,2015/6/15
3:00 AM,66.9 °F,90%,6.9 mph,0.01 in,Rain,2015/6/15
3:30 AM,66.9 °F,93%,4.6 mph,0.01 in,,2015/6/15
3:51 AM,68.0 °F,90%,5.8 mph,0.01 in,,2015/6/15
4:02 AM,68.0 °F,90%,Calm,0.02 in,Rain,2015/6/15
4:22 AM,68.0 °F,90%,3.5 mph,0.09 in,Rain,2015/6/15
4:37 AM,68.0 °F,90%,3.5 mph,0.22 in,Rain,2015/6/15
4:39 AM,68.0 °F,90%,Calm,0.24 in,Rain,2015/6/15
4:46 AM,68.0 °F,88%,3.5 mph,0.27 in,Rain,2015/6/15
4:51 AM,68.0 °F,90%,Calm,0.27 in,Rain,2015/6/15
5:51 AM,68.0 °F,90%,4.6 mph,0.02 in,,2015/6/15
6:15 AM,69.1 °F,90%,Calm,N/A,,2015/6/15
6:51 AM,69.1 °F,90%,5.8 mph,N/A,,2015/6/15
7:01 AM,69.1 °F,90%,4.6 mph,N/A,,2015/6/15
7:37 AM,70.0 °F,90%,4.6 mph,N/A,,2015/6/15
7:51 AM,70.0 °F,90%,Calm,N/A,,2015/6/15
8:51 AM,70.0 °F,93%,Calm,N/A,,2015/6/15
9:22 AM,72.0 °F,91%,4.6 mph,N/A,,2015/6/15
9:51 AM,73.0 °F,87%,Calm,N/A,,2015/6/15
10:11 AM,73.9 °F,87%,Calm,N/A,,2015/6/15
10:24 AM,73.9 °F,87%,Calm,N/A,,2015/6/15
10:35 AM,75.0 °F,84%,3.5 mph,N/A,,2015/6/15
10:42 AM,73.9 °F,87%,Calm,N/A,,2015/6/15
10:51 AM,73.9 °F,87%,4.6 mph,N/A,,2015/6/15
10:58 AM,73.9 °F,87%,3.5 mph,N/A,,2015/6/15
11:15 AM,75.0 °F,87%,3.5 mph,N/A,,2015/6/15
11:22 AM,75.0 °F,87%,Calm,N/A,,2015/6/15
11:39 AM,79.0 °F,77%,Calm,N/A,,2015/6/15
11:51 AM,80.1 °F,76%,Calm,N/A,,2015/6/15
12:51 PM,82.0 °F,69%,Calm,N/A,,2015/6/15
1:12 PM,82.0 °F,65%,Calm,N/A,,2015/6/15
1:51 PM,81.0 °F,72%,4.6 mph,N/A,,2015/6/15
2:21 PM,78.1 °F,81%,4.6 mph,0.01 in,Rain,2015/6/15
2:51 PM,75.0 °F,87%,4.6 mph,0.05 in,Rain,2015/6/15
3:07 PM,73.9 °F,91%,5.8 mph,0.04 in,Rain,2015/6/15
3:19 PM,73.9 °F,87%,4.6 mph,0.04 in,,2015/6/15
3:51 PM,73.0 °F,87%,6.9 mph,0.04 in,,2015/6/15
4:09 PM,71.1 °F,90%,10.4 mph,0.00 in,Rain,2015/6/15
4:13 PM,71.1 °F,87%,6.9 mph,0.00 in,Rain,2015/6/15
4:17 PM,71.1 °F,87%,3.5 mph,0.00 in,Rain,2015/6/15
4:36 PM,69.1 °F,90%,8.1 mph,0.05 in,Rain,2015/6/15
4:51 PM,69.1 °F,90%,6.9 mph,0.06 in,Rain,2015/6/15
5:28 PM,66.9 °F,90%,9.2 mph,0.00 in,,2015/6/15
5:51 PM,66.0 °F,90%,10.4 mph,0.01 in,Rain,2015/6/15
6:02 PM,66.0 °F,90%,10.4 mph,0.00 in,Rain,2015/6/15
6:47 PM,66.2 °F,88%,11.5 mph,0.00 in,,2015/6/15
6:51 PM,66.0 °F,90%,5.8 mph,0.00 in,,2015/6/15
7:40 PM,64.9 °F,90%,12.7 mph,N/A,,2015/6/15
7:51 PM,64.9 °F,90%,9.2 mph,N/A,,2015/6/15
8:51 PM,64.0 °F,90%,11.5 mph,N/A,,2015/6/15
9:51 PM,64.0 °F,90%,6.9 mph,N/A,,2015/6/15
10:51 PM,64.9 °F,87%,10.4 mph,N/A,,2015/6/15
11:51 PM,64.9 °F,87%,4.6 mph,N/A,,2015/6/15
12:51 AM,64.9 °F,87%,4.6 mph,N/A,,2015/6/16
1:51 AM,66.0 °F,87%,4.6 mph,N/A,,2015/6/16
2:51 AM,64.9 °F,87%,3.5 mph,N/A,,2015/6/16
3:51 AM,66.0 °F,84%,5.8 mph,N/A,,2015/6/16
4:51 AM,64.9 °F,87%,Calm,N/A,,2015/6/16
5:51 AM,66.0 °F,87%,Calm,N/A,,2015/6/16
6:51 AM,66.0 °F,87%,Calm,N/A,,2015/6/16
7:21 AM,66.9 °F,84%,3.5 mph,N/A,,2015/6/16
7:51 AM,68.0 °F,81%,3.5 mph,N/A,,2015/6/16
8:51 AM,69.1 °F,81%,Calm,N/A,,2015/6/16
9:51 AM,72.0 °F,76%,Calm,N/A,,2015/6/16
9:59 AM,72.0 °F,73%,Calm,N/A,,2015/6/16
10:03 AM,72.0 °F,73%,Calm,N/A,,2015/6/16
10:51 AM,73.0 °F,79%,3.5 mph,N/A,,2015/6/16
11:07 AM,73.0 °F,76%,3.5 mph,N/A,,2015/6/16
11:51 AM,75.0 °F,76%,5.8 mph,N/A,,2015/6/16
12:51 PM,75.0 °F,76%,Calm,N/A,,2015/6/16
1:41 PM,73.9 °F,82%,Calm,0.01 in,Rain,2015/6/16
1:51 PM,73.0 °F,84%,Calm,0.01 in,Rain,2015/6/16
1:58 PM,73.0 °F,84%,Calm,0.00 in,Rain,2015/6/16
2:15 PM,73.9 °F,85%,Calm,0.01 in,,2015/6/16
2:51 PM,73.0 °F,84%,Calm,0.01 in,,2015/6/16
2:58 PM,73.9 °F,85%,Calm,N/A,,2015/6/16
3:09 PM,73.9 °F,85%,Calm,N/A,,2015/6/16
3:51 PM,77.0 °F,74%,Calm,N/A,,2015/6/16
4:51 PM,79.0 °F,72%,4.6 mph,N/A,,2015/6/16
5:15 PM,75.9 °F,76%,4.6 mph,0.00 in,Rain,2015/6/16
5:20 PM,75.0 °F,84%,Calm,0.03 in,Rain,2015/6/16
5:40 PM,73.0 °F,90%,5.8 mph,0.25 in,Rain,2015/6/16
5:51 PM,73.9 °F,87%,Calm,0.25 in,,2015/6/16
6:02 PM,73.9 °F,87%,Calm,N/A,,2015/6/16
6:51 PM,75.0 °F,87%,3.5 mph,N/A,,2015/6/16
7:51 PM,75.9 °F,85%,3.5 mph,N/A,,2015/6/16
8:51 PM,75.9 °F,74%,3.5 mph,N/A,,2015/6/16
9:51 PM,75.9 °F,58%,4.6 mph,N/A,,2015/6/16
10:51 PM,73.9 °F,62%,3.5 mph,N/A,,2015/6/16
11:51 PM,73.9 °F,62%,3.5 mph,N/A,,2015/6/16
12:51 AM,73.0 °F,64%,Calm,N/A,,2015/6/17
1:51 AM,72.0 °F,66%,4.6 mph,N/A,,2015/6/17
2:51 AM,71.1 °F,68%,3.5 mph,N/A,,2015/6/17
3:51 AM,70.0 °F,68%,Calm,N/A,,2015/6/17
4:51 AM,69.1 °F,70%,3.5 mph,N/A,,2015/6/17
5:51 AM,70.0 °F,71%,5.8 mph,N/A,,2015/6/17
6:51 AM,71.1 °F,61%,9.2 mph,N/A,,2015/6/17
7:51 AM,72.0 °F,61%,6.9 mph,N/A,,2015/6/17
8:48 AM,73.4 °F,57%,5.8 mph,N/A,,2015/6/17
8:51 AM,73.9 °F,55%,5.8 mph,N/A,,2015/6/17
9:02 AM,75.0 °F,53%,5.8 mph,N/A,,2015/6/17
9:51 AM,73.9 °F,55%,8.1 mph,N/A,,2015/6/17
10:51 AM,75.9 °F,48%,5.8 mph,N/A,,2015/6/17
11:51 AM,79.0 °F,47%,5.8 mph,N/A,,2015/6/17
12:51 PM,81.0 °F,42%,5.8 mph,N/A,,2015/6/17
1:51 PM,77.0 °F,50%,Calm,N/A,,2015/6/17
2:51 PM,75.9 °F,56%,4.6 mph,N/A,,2015/6/17
3:51 PM,73.9 °F,57%,-,N/A,,2015/6/17
4:51 PM,73.0 °F,61%,Calm,N/A,,2015/6/17
5:51 PM,71.1 °F,61%,Calm,N/A,,2015/6/17
6:51 PM,70.0 °F,63%,Calm,N/A,,2015/6/17
7:51 PM,66.9 °F,76%,4.6 mph,0.00 in,Rain,2015/6/17
8:51 PM,66.9 °F,73%,-,0.00 in,,2015/6/17
9:51 PM,66.9 °F,73%,5.8 mph,N/A,,2015/6/17
10:51 PM,66.9 °F,76%,Calm,N/A,,2015/6/17
11:19 PM,66.9 °F,76%,3.5 mph,N/A,,2015/6/17
11:37 PM,66.9 °F,76%,5.8 mph,N/A,,2015/6/17
11:51 PM,66.9 °F,73%,Calm,N/A,,2015/6/17
12:51 AM,66.9 °F,73%,-,N/A,,2015/6/18
1:51 AM,66.0 °F,75%,-,N/A,,2015/6/18
2:51 AM,64.9 °F,75%,3.5 mph,N/A,,2015/6/18
3:02 AM,64.9 °F,73%,Calm,N/A,,2015/6/18
3:14 AM,64.9 °F,73%,3.5 mph,N/A,,2015/6/18
3:51 AM,64.9 °F,73%,Calm,N/A,,2015/6/18
4:51 AM,64.0 °F,75%,4.6 mph,N/A,,2015/6/18
5:51 AM,64.9 °F,68%,Calm,N/A,,2015/6/18
6:51 AM,66.0 °F,68%,3.5 mph,N/A,,2015/6/18
7:51 AM,66.0 °F,73%,5.8 mph,N/A,,2015/6/18
8:24 AM,66.9 °F,73%,3.5 mph,N/A,,2015/6/18
8:51 AM,66.9 °F,73%,8.1 mph,N/A,,2015/6/18
9:51 AM,66.0 °F,75%,4.6 mph,N/A,,2015/6/18
10:39 AM,66.9 °F,76%,3.5 mph,N/A,,2015/6/18
10:51 AM,66.9 °F,76%,5.8 mph,N/A,,2015/6/18
11:40 AM,69.1 °F,70%,3.5 mph,N/A,,2015/6/18
11:51 AM,69.1 °F,73%,4.6 mph,N/A,,2015/6/18
12:51 PM,69.1 °F,70%,4.6 mph,N/A,,2015/6/18
1:51 PM,69.1 °F,68%,4.6 mph,N/A,,2015/6/18
2:05 PM,69.1 °F,68%,5.8 mph,N/A,,2015/6/18
2:51 PM,68.0 °F,76%,3.5 mph,N/A,,2015/6/18
3:16 PM,68.0 °F,76%,3.5 mph,N/A,,2015/6/18
3:51 PM,66.9 °F,79%,5.8 mph,N/A,,2015/6/18
4:51 PM,68.0 °F,76%,4.6 mph,N/A,,2015/6/18
5:51 PM,66.9 °F,79%,-,N/A,,2015/6/18
6:51 PM,68.0 °F,76%,Calm,N/A,,2015/6/18
7:51 PM,66.9 °F,79%,4.6 mph,N/A,,2015/6/18
8:51 PM,66.9 °F,79%,Calm,N/A,,2015/6/18
9:51 PM,66.9 °F,79%,4.6 mph,N/A,,2015/6/18
10:51 PM,66.9 °F,79%,Calm,N/A,,2015/6/18
11:51 PM,66.9 °F,79%,4.6 mph,N/A,,2015/6/18
12:51 AM,66.9 °F,81%,Calm,N/A,,2015/6/19
1:25 AM,68.0 °F,78%,Calm,N/A,,2015/6/19
1:51 AM,68.0 °F,78%,Calm,N/A,,2015/6/19
2:21 AM,68.0 °F,78%,3.5 mph,N/A,,2015/6/19
2:51 AM,68.0 °F,78%,3.5 mph,N/A,,2015/6/19
3:25 AM,69.1 °F,78%,Calm,N/A,,2015/6/19
3:51 AM,69.1 °F,78%,5.8 mph,N/A,,2015/6/19
4:46 AM,69.8 °F,78%,4.6 mph,N/A,,2015/6/19
4:51 AM,69.1 °F,78%,4.6 mph,N/A,,2015/6/19
5:25 AM,69.1 °F,81%,8.1 mph,N/A,,2015/6/19
5:51 AM,69.1 °F,81%,4.6 mph,N/A,,2015/6/19
6:09 AM,69.1 °F,81%,Calm,N/A,,2015/6/19
6:51 AM,70.0 °F,81%,Calm,N/A,,2015/6/19
7:34 AM,70.0 °F,81%,Calm,N/A,,2015/6/19
7:51 AM,71.1 °F,78%,5.8 mph,N/A,,2015/6/19
8:25 AM,71.1 °F,78%,4.6 mph,N/A,,2015/6/19
8:51 AM,73.0 °F,76%,Calm,N/A,,2015/6/19
9:51 AM,75.0 °F,73%,3.5 mph,N/A,,2015/6/19
10:51 AM,77.0 °F,71%,Calm,N/A,,2015/6/19
11:51 AM,81.0 °F,58%,Calm,N/A,,2015/6/19
12:51 PM,82.9 °F,53%,8.1 mph,N/A,,2015/6/19
1:51 PM,84.0 °F,49%,Calm,N/A,,2015/6/19
2:51 PM,84.0 °F,47%,5.8 mph,N/A,,2015/6/19
3:51 PM,84.0 °F,47%,-,N/A,,2015/6/19
4:51 PM,84.0 °F,49%,6.9 mph,N/A,,2015/6/19
5:51 PM,82.9 °F,51%,8.1 mph,N/A,,2015/6/19
6:51 PM,82.0 °F,49%,5.8 mph,N/A,,2015/6/19
7:51 PM,81.0 °F,49%,3.5 mph,N/A,,2015/6/19
8:51 PM,78.1 °F,56%,3.5 mph,N/A,,2015/6/19
9:51 PM,77.0 °F,58%,3.5 mph,N/A,,2015/6/19
10:51 PM,77.0 °F,58%,Calm,N/A,,2015/6/19
11:51 PM,77.0 °F,50%,4.6 mph,N/A,,2015/6/19
12:51 AM,73.9 °F,55%,-,N/A,,2015/6/20
